Id,Name,Age,Height,Weight,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain
308346,Alberto Flores,19.0,186 cm,,Spain,False,Sevilla,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/308346.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False
371,Felipe,33.0,190 cm,83 kg,Brazil,False,Atletico Madrid,Defender,26.0,1496.0,27.0,5.0,769.0,4.0,11.0,2.0,,2.0,14.0,22.0,11.0,29.0,20.0,81.0,144.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/371.png,https://media.api-sports.io/football/teams/530.png,6.752173,5.0,1.0,0.0,False
385,Óliver Torres,28.0,178 cm,70 kg,Spain,False,Sevilla,Midfielder,26.0,1004.0,21.0,13.0,596.0,5.0,10.0,25.0,,14.0,17.0,17.0,1.0,6.0,22.0,58.0,139.0,3.0,2.0,0.0,,https://media.api-sports.io/football/players/385.png,https://media.api-sports.io/football/teams/536.png,6.730434,2.0,0.0,0.0,False
389,Jesús Manuel Corona Ruíz,29.0,173 cm,62 kg,Mexico,False,Sevilla,Attacker,18.0,1160.0,23.0,22.0,453.0,3.0,9.0,34.0,,17.0,22.0,10.0,,8.0,8.0,53.0,124.0,4.0,2.0,0.0,,https://media.api-sports.io/football/players/389.png,https://media.api-sports.io/football/teams/536.png,6.781250,2.0,0.0,0.0,False
452,Fernando Francisco Reges,35.0,183 cm,76 kg,Brazil,False,Sevilla,Midfielder,24.0,1851.0,49.0,6.0,1165.0,1.0,3.0,10.0,,6.0,10.0,16.0,12.0,26.0,24.0,74.0,163.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/452.png,https://media.api-sports.io/football/teams/536.png,6.890476,6.0,0.0,0.0,False
908,A. Martial,27.0,181 cm,76 kg,France,False,Sevilla,Attacker,9.0,495.0,13.0,1.0,127.0,3.0,5.0,14.0,,6.0,9.0,3.0,,,,18.0,50.0,,0.0,0.0,,https://media.api-sports.io/football/players/908.png,https://media.api-sports.io/football/teams/536.png,6.300000,1.0,0.0,0.0,False
10122,Renan Lodi,24.0,173 cm,68 kg,Brazil,False,Atletico Madrid,Defender,29.0,1174.0,14.0,9.0,456.0,3.0,8.0,30.0,,17.0,20.0,20.0,4.0,12.0,30.0,93.0,169.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/10122.png,https://media.api-sports.io/football/teams/530.png,6.634615,5.0,0.0,0.0,False
21566,Benjamin Lecomte,31.0,186 cm,78 kg,France,False,Atletico Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/21566.png,https://media.api-sports.io/football/teams/530.png,,1.0,0.0,0.0,False
30433,Alejandro Darío Gómez,34.0,167 cm,68 kg,Argentina,False,Sevilla,Midfielder,29.0,1788.0,26.0,22.0,768.0,10.0,19.0,42.0,,23.0,42.0,21.0,2.0,7.0,15.0,87.0,195.0,1.0,5.0,0.0,,https://media.api-sports.io/football/players/30433.png,https://media.api-sports.io/football/teams/536.png,6.834615,4.0,0.0,0.0,False
46688,Alejandro Pozo,23.0,174 cm,70 kg,Spain,False,Sevilla,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/46688.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False
47013,Rafa Mir,25.0,191 cm,86 kg,Spain,False,Sevilla,Attacker,34.0,1802.0,7.0,7.0,333.0,23.0,51.0,23.0,,12.0,17.0,32.0,3.0,,4.0,87.0,207.0,,10.0,0.0,,https://media.api-sports.io/football/players/47013.png,https://media.api-sports.io/football/teams/536.png,6.637500,6.0,0.0,0.0,False
47356,Rodrigo Ely,29.0,188 cm,83 kg,Brazil,False,Alaves,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47356.png,https://media.api-sports.io/football/teams/542.png,,0.0,0.0,0.0,False
119235,Pedro Ortiz,22.0,183 cm,,Spain,False,Sevilla,Midfielder,1.0,6.0,14.0,1.0,14.0,1.0,1.0,,,,,1.0,,,,,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/119235.png,https://media.api-sports.io/football/teams/536.png,7.000000,0.0,0.0,0.0,False
161962,Nacho Quintana,21.0,178 cm,,Spain,False,Sevilla,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/161962.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False
163212,Christian,22.0,,,Spain,False,Atletico Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/163212.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
182772,Juanlu Sánchez,19.0,183 cm,68 kg,Spain,False,Sevilla,Midfielder,1.0,4.0,2.0,,4.0,,,,,,,1.0,,,1.0,1.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/182772.png,https://media.api-sports.io/football/teams/536.png,6.300000,1.0,0.0,0.0,False
188445,Luismi Cruz,21.0,166 cm,,Spain,False,Sevilla,Attacker,2.0,11.0,1.0,,6.0,,,1.0,,1.0,,,,,,1.0,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/188445.png,https://media.api-sports.io/football/teams/536.png,6.700000,0.0,0.0,0.0,False
192032,Iván Romero,21.0,172 cm,,Spain,False,Sevilla,Attacker,5.0,177.0,5.0,,19.0,1.0,1.0,4.0,,2.0,4.0,4.0,,2.0,2.0,9.0,28.0,,0.0,0.0,,https://media.api-sports.io/football/players/192032.png,https://media.api-sports.io/football/teams/536.png,6.433333,0.0,0.0,0.0,False
253699,Antonio Zarzana,20.0,177 cm,,Spain,False,Sevilla,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/253699.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False
315604,Alejandro Iturbe,19.0,,,Spain,False,Atletico Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/315604.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
333379,Antonio Gomís,19.0,,,Spain,False,Atletico Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/333379.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
45,T. Lemar,27.0,171 cm,63 kg,France,False,Atletico Madrid,Midfielder,24.0,1445.0,24.0,30.0,638.0,8.0,19.0,48.0,,26.0,17.0,10.0,,8.0,23.0,78.0,165.0,5.0,4.0,0.0,,https://media.api-sports.io/football/players/45.png,https://media.api-sports.io/football/teams/530.png,6.891304,2.0,0.0,0.0,False
382,Héctor Miguel Herrera López,32.0,185 cm,80 kg,Mexico,False,Atletico Madrid,Midfielder,21.0,851.0,27.0,10.0,653.0,3.0,5.0,18.0,,15.0,8.0,19.0,2.0,12.0,16.0,62.0,123.0,,0.0,0.0,,https://media.api-sports.io/football/players/382.png,https://media.api-sports.io/football/teams/530.png,6.800000,4.0,0.0,0.0,False
583,João Félix,23.0,181 cm,70 kg,Portugal,False,Atletico Madrid,Attacker,24.0,1263.0,13.0,19.0,420.0,15.0,32.0,52.0,,31.0,57.0,15.0,1.0,7.0,5.0,112.0,187.0,4.0,8.0,0.0,,https://media.api-sports.io/football/players/583.png,https://media.api-sports.io/football/teams/530.png,7.145833,2.0,0.0,1.0,False
926,G. Kondogbia,29.0,188 cm,80 kg,Central African Republic,False,Atletico Madrid,Midfielder,28.0,1883.0,29.0,11.0,930.0,1.0,9.0,29.0,,25.0,36.0,41.0,4.0,41.0,69.0,167.0,282.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/926.png,https://media.api-sports.io/football/teams/530.png,6.974074,11.0,0.0,2.0,False
932,Daniel Wass,33.0,181 cm,74 kg,Denmark,False,Atletico Madrid,Midfielder,1.0,44.0,13.0,,17.0,,,1.0,,1.0,1.0,1.0,,,,2.0,5.0,,0.0,0.0,,https://media.api-sports.io/football/players/932.png,https://media.api-sports.io/football/teams/530.png,6.700000,1.0,0.0,0.0,False
2669,Hermoso,27.0,184 cm,75 kg,Spain,False,Atletico Madrid,Defender,26.0,1869.0,39.0,9.0,1146.0,5.0,13.0,10.0,,7.0,11.0,26.0,3.0,28.0,29.0,95.0,168.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/2669.png,https://media.api-sports.io/football/teams/530.png,6.750000,6.0,1.0,0.0,False
11346,Matías Ezequiel Dituro,35.0,191 cm,86 kg,Argentina,False,Celta Vigo,Goalkeeper,38.0,3420.0,21.0,1.0,1260.0,,1.0,,,,2.0,1.0,,,,10.0,10.0,,0.0,43.0,85.0,https://media.api-sports.io/football/players/11346.png,https://media.api-sports.io/football/teams/538.png,6.877777,1.0,0.0,0.0,False
47426,Rubén Blanco Veiga,27.0,188 cm,70 kg,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47426.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
119218,Joan Rojas,22.0,,,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/119218.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
162138,Marco Moreno,21.0,192 cm,,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162138.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
162545,Manuel Lama,21.0,186 cm,82 kg,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162545.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
185714,Fran Gonzalez,24.0,,,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/185714.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
208045,Sergio Camus,25.0,176 cm,73 kg,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/208045.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
303378,Javier Serrano,19.0,,,Spain,False,Atletico Madrid,Midfielder,5.0,66.0,14.0,,37.0,,,1.0,,,1.0,4.0,,3.0,3.0,8.0,16.0,,0.0,0.0,,https://media.api-sports.io/football/players/303378.png,https://media.api-sports.io/football/teams/530.png,6.350000,1.0,1.0,0.0,False
313548,Alberto Moreno,20.0,175 cm,,Spain,False,Atletico Madrid,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/313548.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
323935,G. Simeone,20.0,,,Argentina,False,Atletico Madrid,Attacker,1.0,0.0,1.0,,3.0,,,,,,2.0,,,,,3.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/323935.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
324750,Carlos Martín Domínguez,20.0,,,Spain,False,Atletico Madrid,Midfielder,1.0,5.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,,2.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/324750.png,https://media.api-sports.io/football/teams/530.png,6.700000,1.0,0.0,0.0,False
336592,Ibrahima Cámara,19.0,,,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/336592.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
336594,Pablo Barrios,19.0,181 cm,,Spain,False,Atletico Madrid,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/336594.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
336681,Sergio Diez,19.0,,,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/336681.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
135,Jeison Fabián Murillo Cerón,30.0,182 cm,78 kg,Colombia,False,Celta Vigo,Defender,19.0,1116.0,30.0,1.0,613.0,1.0,4.0,3.0,,3.0,11.0,12.0,8.0,18.0,15.0,58.0,107.0,,0.0,0.0,,https://media.api-sports.io/football/players/135.png,https://media.api-sports.io/football/teams/538.png,6.527777,5.0,1.0,0.0,False
570,F. Cervi,28.0,165 cm,67 kg,Argentina,False,Celta Vigo,Midfielder,33.0,1808.0,15.0,11.0,617.0,10.0,19.0,37.0,,20.0,35.0,21.0,2.0,20.0,66.0,136.0,260.0,3.0,4.0,0.0,,https://media.api-sports.io/football/players/570.png,https://media.api-sports.io/football/teams/538.png,6.825806,6.0,0.0,0.0,False
1461,Denis Suárez,28.0,176 cm,69 kg,Spain,False,Celta Vigo,Midfielder,38.0,2835.0,42.0,44.0,1820.0,7.0,11.0,77.0,,40.0,36.0,42.0,4.0,14.0,60.0,148.0,318.0,6.0,4.0,0.0,,https://media.api-sports.io/football/players/1461.png,https://media.api-sports.io/football/teams/538.png,7.005555,4.0,0.0,0.0,False
2870,N. Araujo,31.0,188 cm,87 kg,Mexico,False,Celta Vigo,Defender,34.0,2615.0,38.0,2.0,1470.0,1.0,6.0,8.0,,5.0,8.0,18.0,10.0,26.0,21.0,94.0,172.0,,0.0,0.0,,https://media.api-sports.io/football/players/2870.png,https://media.api-sports.io/football/teams/538.png,6.758064,4.0,0.0,0.0,False
5921,A. Solari,30.0,180 cm,80 kg,Argentina,False,Celta Vigo,Midfielder,26.0,697.0,10.0,5.0,364.0,1.0,6.0,19.0,,9.0,11.0,23.0,4.0,7.0,24.0,48.0,123.0,,0.0,0.0,,https://media.api-sports.io/football/players/5921.png,https://media.api-sports.io/football/teams/538.png,6.518181,5.0,0.0,0.0,False
35576,O. Pineda,26.0,168 cm,60 kg,Mexico,False,Celta Vigo,Midfielder,7.0,94.0,8.0,1.0,65.0,1.0,4.0,2.0,,1.0,4.0,2.0,,,4.0,10.0,20.0,,0.0,0.0,,https://media.api-sports.io/football/players/35576.png,https://media.api-sports.io/football/teams/538.png,6.700000,0.0,0.0,0.0,False
47120,Gaizka Campos,25.0,189 cm,80 kg,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47120.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
47432,Hugo Mallo Novegil,31.0,173 cm,69 kg,Spain,False,Celta Vigo,Defender,21.0,1830.0,34.0,18.0,899.0,2.0,11.0,16.0,,8.0,3.0,38.0,9.0,21.0,43.0,92.0,187.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/47432.png,https://media.api-sports.io/football/teams/538.png,6.840000,5.0,0.0,2.0,False
47434,Kevin Vázquez,29.0,173 cm,72 kg,Spain,False,Celta Vigo,Defender,17.0,1339.0,30.0,10.0,658.0,1.0,3.0,16.0,,11.0,19.0,18.0,7.0,36.0,34.0,82.0,157.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/47434.png,https://media.api-sports.io/football/teams/538.png,6.888235,3.0,0.0,0.0,False
47435,Fran Beltrán,23.0,170 cm,66 kg,Spain,False,Celta Vigo,Midfielder,37.0,2609.0,46.0,10.0,1776.0,4.0,12.0,25.0,,18.0,24.0,17.0,5.0,31.0,53.0,110.0,228.0,,1.0,0.0,,https://media.api-sports.io/football/players/47435.png,https://media.api-sports.io/football/teams/538.png,6.865714,4.0,0.0,0.0,False
47440,Brais Méndez,25.0,187 cm,76 kg,Spain,False,Celta Vigo,Midfielder,37.0,3035.0,31.0,33.0,1380.0,16.0,34.0,68.0,,33.0,53.0,72.0,5.0,34.0,63.0,192.0,447.0,5.0,4.0,0.0,,https://media.api-sports.io/football/players/47440.png,https://media.api-sports.io/football/teams/538.png,6.822857,8.0,0.0,0.0,False
47566,Javier Galán,28.0,172 cm,70 kg,Spain,False,Celta Vigo,Defender,37.0,3300.0,36.0,22.0,1541.0,4.0,14.0,112.0,,75.0,70.0,53.0,6.0,41.0,99.0,267.0,490.0,3.0,0.0,0.0,,https://media.api-sports.io/football/players/47566.png,https://media.api-sports.io/football/teams/538.png,6.785714,9.0,0.0,0.0,False
85703,T. Carrique,23.0,173 cm,72 kg,France,False,Celta Vigo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/85703.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
162495,Fernando Medrano,22.0,,,Spain,False,Celta Vigo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162495.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
182501,José Fontán,22.0,,,Spain,False,Celta Vigo,Defender,9.0,271.0,23.0,2.0,192.0,,1.0,1.0,,1.0,,10.0,1.0,10.0,5.0,10.0,27.0,,0.0,0.0,,https://media.api-sports.io/football/players/182501.png,https://media.api-sports.io/football/teams/538.png,6.628571,3.0,0.0,0.0,False
182504,Gabri Veiga,20.0,,,Spain,False,Celta Vigo,Midfielder,7.0,101.0,7.0,1.0,60.0,,1.0,6.0,,5.0,3.0,1.0,,4.0,5.0,14.0,35.0,,0.0,0.0,,https://media.api-sports.io/football/players/182504.png,https://media.api-sports.io/football/teams/538.png,6.600000,0.0,0.0,0.0,False
184693,Javi Castro,22.0,183 cm,75 kg,Spain,False,Celta Vigo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/184693.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
286559,Carlos Domínguez,21.0,,,Spain,False,Celta Vigo,Defender,8.0,340.0,15.0,,131.0,,1.0,1.0,,1.0,2.0,2.0,1.0,3.0,2.0,11.0,20.0,,0.0,0.0,,https://media.api-sports.io/football/players/286559.png,https://media.api-sports.io/football/teams/538.png,6.733333,1.0,0.0,0.0,False
286623,Coke Carrillo,20.0,,,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/286623.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
286795,César Fernández,18.0,,,Spain,False,Celta Vigo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/286795.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
288,Alberto Moreno,30.0,171 cm,65 kg,Spain,False,Villarreal,Defender,24.0,1222.0,20.0,15.0,528.0,10.0,14.0,17.0,,10.0,21.0,20.0,1.0,26.0,13.0,51.0,114.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/288.png,https://media.api-sports.io/football/teams/533.png,6.863636,3.0,0.0,0.0,False
314,Albiol,37.0,187 cm,74 kg,Spain,False,Villarreal,Defender,28.0,2467.0,47.0,4.0,1433.0,1.0,3.0,4.0,,3.0,11.0,17.0,15.0,21.0,20.0,74.0,127.0,,0.0,0.0,,https://media.api-sports.io/football/players/314.png,https://media.api-sports.io/football/teams/533.png,6.938461,8.0,0.0,0.0,False
734,Adrián de la Fuente,23.0,179 cm,77 kg,Spain,False,Villarreal,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/734.png,https://media.api-sports.io/football/teams/533.png,,0.0,0.0,0.0,False
934,Santi Mina,27.0,181 cm,77 kg,Spain,False,Celta Vigo,Attacker,33.0,2380.0,12.0,19.0,569.0,20.0,45.0,19.0,,11.0,37.0,51.0,2.0,6.0,26.0,193.0,442.0,2.0,7.0,0.0,,https://media.api-sports.io/football/players/934.png,https://media.api-sports.io/football/teams/538.png,6.932258,4.0,0.0,0.0,False
1682,Asenjo,33.0,189 cm,87 kg,Spain,False,Villarreal,Goalkeeper,6.0,540.0,24.0,,188.0,,,,,,,,,1.0,,2.0,3.0,,0.0,9.0,19.0,https://media.api-sports.io/football/players/1682.png,https://media.api-sports.io/football/teams/533.png,6.800000,1.0,0.0,0.0,False
1691,Mario Gaspar Pérez Martínez,32.0,182 cm,74 kg,Spain,False,Villarreal,Defender,12.0,621.0,20.0,5.0,308.0,1.0,1.0,4.0,,3.0,2.0,8.0,3.0,6.0,10.0,22.0,47.0,,0.0,0.0,,https://media.api-sports.io/football/players/1691.png,https://media.api-sports.io/football/teams/533.png,6.641666,1.0,0.0,0.0,False
2058,Manuel Agudo Durán,36.0,175 cm,65 kg,Spain,False,Celta Vigo,Attacker,32.0,1380.0,13.0,14.0,505.0,9.0,16.0,21.0,,12.0,11.0,19.0,1.0,9.0,26.0,60.0,150.0,,2.0,0.0,,https://media.api-sports.io/football/players/2058.png,https://media.api-sports.io/football/teams/538.png,6.624137,1.0,0.0,0.0,False
46749,L. Junior,32.0,180 cm,79 kg,Côte d'Ivoire,False,Mallorca,Attacker,6.0,173.0,4.0,,40.0,1.0,5.0,8.0,,3.0,7.0,5.0,,2.0,3.0,17.0,45.0,,0.0,0.0,,https://media.api-sports.io/football/players/46749.png,https://media.api-sports.io/football/teams/798.png,6.350000,0.0,0.0,0.0,False
47010,Timor,33.0,185 cm,80 kg,Spain,False,Getafe,Midfielder,7.0,339.0,23.0,1.0,173.0,,6.0,3.0,,2.0,2.0,6.0,2.0,1.0,1.0,12.0,38.0,,0.0,0.0,,https://media.api-sports.io/football/players/47010.png,https://media.api-sports.io/football/teams/546.png,6.314285,2.0,0.0,0.0,False
47253,Ignasi Miquel,30.0,188 cm,82 kg,Spain,False,Getafe,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47253.png,https://media.api-sports.io/football/teams/546.png,,0.0,0.0,0.0,False
47445,Iago Aspas Juncal,35.0,176 cm,67 kg,Spain,False,Celta Vigo,Attacker,37.0,3094.0,24.0,56.0,1149.0,37.0,60.0,78.0,,49.0,50.0,20.0,2.0,11.0,14.0,133.0,255.0,6.0,18.0,0.0,,https://media.api-sports.io/football/players/47445.png,https://media.api-sports.io/football/teams/538.png,7.331428,8.0,0.0,0.0,False
80166,Thiago Galhardo do Nascimento Rocha,33.0,183 cm,78 kg,Brazil,False,Celta Vigo,Attacker,31.0,1130.0,5.0,12.0,256.0,15.0,26.0,19.0,,8.0,13.0,21.0,2.0,6.0,12.0,80.0,198.0,2.0,2.0,0.0,,https://media.api-sports.io/football/players/80166.png,https://media.api-sports.io/football/teams/538.png,6.679310,5.0,0.0,0.0,False
104835,Darío Poveda,25.0,185 cm,75 kg,Spain,False,Getafe,Attacker,15.0,370.0,3.0,3.0,80.0,4.0,4.0,13.0,,7.0,2.0,3.0,1.0,1.0,2.0,23.0,58.0,,1.0,0.0,,https://media.api-sports.io/football/players/104835.png,https://media.api-sports.io/football/teams/546.png,6.569230,0.0,0.0,0.0,False
104949,Pablo Martínez,24.0,182 cm,74 kg,Spain,False,Levante,Midfielder,13.0,655.0,13.0,6.0,218.0,,8.0,16.0,,7.0,8.0,9.0,2.0,14.0,15.0,40.0,89.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/104949.png,https://media.api-sports.io/football/teams/539.png,6.608333,2.0,0.0,0.0,False
119213,Alfon González,23.0,172 cm,60 kg,Spain,False,Celta Vigo,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/119213.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False
182669,Alejandro Blesa Pina,20.0,180 cm,,Spain,False,Levante,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/182669.png,https://media.api-sports.io/football/teams/539.png,,0.0,0.0,0.0,False
184345,Jonatan Carmona Álamo,21.0,175 cm,65 kg,Spain,False,Elche,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/184345.png,https://media.api-sports.io/football/teams/797.png,,0.0,0.0,0.0,False
184609,Jorge Moreno San Vidal,21.0,,,Spain,False,Rayo Vallecano,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/184609.png,https://media.api-sports.io/football/teams/728.png,,0.0,0.0,0.0,False
286616,F. Jörgensen,20.0,,,Denmark,False,Villarreal,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/286616.png,https://media.api-sports.io/football/teams/533.png,,0.0,0.0,0.0,False
329720,Hugo Álvarez Antúnez,19.0,,,Spain,False,Celta Vigo,Midfielder,1.0,10.0,1.0,,3.0,,1.0,,,,,,,,1.0,1.0,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/329720.png,https://media.api-sports.io/football/teams/538.png,6.700000,0.0,0.0,0.0,False
21,Francisco Alcácer García,29.0,175 cm,72 kg,Spain,False,Villarreal,Attacker,18.0,790.0,7.0,7.0,170.0,7.0,15.0,10.0,,5.0,7.0,5.0,,6.0,9.0,31.0,75.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/21.png,https://media.api-sports.io/football/teams/533.png,6.683333,1.0,0.0,0.0,False
924,Francis Coquelin,31.0,176 cm,74 kg,France,False,Villarreal,Midfielder,20.0,825.0,20.0,10.0,474.0,2.0,4.0,19.0,,17.0,13.0,23.0,5.0,19.0,25.0,71.0,132.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/924.png,https://media.api-sports.io/football/teams/533.png,6.850000,3.0,0.0,0.0,False
928,Daniel Parejo Muñoz,33.0,182 cm,74 kg,Spain,False,Villarreal,Midfielder,33.0,2712.0,52.0,63.0,1907.0,6.0,11.0,32.0,,24.0,54.0,16.0,7.0,29.0,41.0,134.0,227.0,10.0,2.0,0.0,,https://media.api-sports.io/football/players/928.png,https://media.api-sports.io/football/teams/533.png,7.371875,3.0,0.0,0.0,False
1578,G. Lo Celso,26.0,177 cm,68 kg,Argentina,False,Villarreal,Midfielder,16.0,997.0,26.0,16.0,477.0,6.0,13.0,39.0,,25.0,39.0,16.0,,4.0,22.0,89.0,154.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/1578.png,https://media.api-sports.io/football/teams/533.png,7.080000,2.0,0.0,0.0,False
1699,Vicente Iborra de la Fuente,34.0,190 cm,80 kg,Spain,False,Villarreal,Midfielder,20.0,1030.0,28.0,1.0,562.0,2.0,6.0,4.0,,2.0,9.0,16.0,4.0,9.0,15.0,50.0,95.0,,0.0,0.0,,https://media.api-sports.io/football/players/1699.png,https://media.api-sports.io/football/teams/533.png,6.586666,4.0,0.0,0.0,False
1702,Pedraza,26.0,184 cm,73 kg,Spain,False,Villarreal,Midfielder,28.0,1703.0,20.0,24.0,733.0,8.0,18.0,61.0,,31.0,26.0,35.0,3.0,31.0,35.0,107.0,224.0,4.0,4.0,0.0,,https://media.api-sports.io/football/players/1702.png,https://media.api-sports.io/football/teams/533.png,6.882142,2.0,0.0,0.0,False
